cod_apli_prod,descri_cod_apli_prod,num_cta,f_creacion,f_ultimo_pago,vlr_original,vlr_pagado,vlr_pendiente_pago,cod_trn,descri_cod_trn,porc_recuperado,dias_hasta_ultimo_pago,pago_total,sin_pago,pago_parcial,prob_pago,valor_esperado_recuperar,valor_en_riesgo
S,AHORRO,65668137263,20250305,20250717,34616.95,34616.95,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,1.0,134,1,0,0,0.1979892797288898,0.0,0.0
S,AHORRO,96084401973,20250523,20250602,7070.58,7070.58,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,10,1,0,0,0.48298093832571604,0.0,0.0
S,AHORRO,34233992193,20250415,20251001,3227.13,2886.44,340.69,137,COMISION RETIRO CANAL A,0.8944,169,0,0,1,0.47657853086613255,162.3655396807827,178.3244603192173
S,AHORRO,20366315404,20250522,20250715,588.44,0.0,588.44,834,CARGO FISCAL TRANSACCIONAL,0.0,54,0,1,0,0.4406222045452157,259.2797300425868,329.1602699574133
S,AHORRO,18042294667,20250520,20250627,703.62,703.62,0.0,1726,TRANSFERENCIA CANAL QR,1.0,38,1,0,0,0.5750741965083234,0.0,0.0
S,AHORRO,64650299323,20250414,20250718,600.44,540.4,60.04,834,CARGO FISCAL TRANSACCIONAL,0.9,95,0,0,1,0.4412309934240629,26.491508845180736,33.54849115481926
S,AHORRO,40125015604,20250112,20250812,4868.34,4868.34,0.0,349,ABONO CREDITO MORA,1.0,212,1,0,0,0.49367763944618753,0.0,0.0
S,AHORRO,33720100334,20250102,20250724,1149.56,1149.56,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,203,1,0,0,0.5501913245388939,0.0,0.0
S,AHORRO,85955438449,20250526,20250717,1689.42,1689.42,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,52,1,0,0,0.4903108480757964,0.0,0.0
S,AHORRO,19854475200,20250117,20250312,157.9,142.11,15.79,1157,COMISION CONSULTA SALDO,0.9,54,0,0,1,0.13856819153775524,2.187991744381155,13.602008255618845
S,AHORRO,48227632139,20241020,20250420,1769.52,1769.52,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,182,1,0,0,0.5694166544832836,0.0,0.0
S,AHORRO,38729259112,20250604,20250720,13718.19,13718.19,0.0,176,COMISION RETIRO CORRESPONSAL B,1.0,46,1,0,0,0.683034500231416,0.0,0.0
S,AHORRO,72981754643,20250420,20250819,662.21,662.21,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,1.0,121,1,0,0,0.7578448673536198,0.0,0.0
S,AHORRO,12844959102,20250605,20250820,1763.71,1763.71,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,1.0,76,1,0,0,0.8053093945610622,0.0,0.0
S,AHORRO,84054830022,20250420,20250902,11009.58,11009.58,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,1.0,135,1,0,0,0.5457478631364175,0.0,0.0
S,AHORRO,99702646715,20250409,20250629,1802.11,1802.11,0.0,70,TRANSFERENCIA BILLETERA DIGITAL,1.0,81,1,0,0,0.5972525978185717,0.0,0.0
S,AHORRO,64365622587,20250702,20251005,668.81,668.81,0.0,1388,COMISION EXPEDICION DOCUMENTO,1.0,95,1,0,0,0.42305080551934215,0.0,0.0
S,AHORRO,91261122326,20250131,20250407,2624.55,2624.55,0.0,798,PAGO SEGURO FINANCIERO,1.0,66,1,0,0,0.6061780888028583,0.0,0.0
D,CORRIENTE,16136237208,20250111,20250317,7628.38,7628.38,0.0,87,CARGO FISCAL IVA COMISION B,1.0,65,1,0,0,0.7414389426648433,0.0,0.0
S,AHORRO,74171185135,20241117,20250512,13342.65,12008.39,1334.26,1517,COBRO SERVICIO TRANSPORTE,0.9,176,0,0,1,0.512398976423821,683.6734582832474,650.5865417167525
S,AHORRO,92728655113,20241012,20250619,809.07,809.07,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,250,1,0,0,0.552044069147911,0.0,0.0
S,AHORRO,21313151242,20250319,20250615,1129.28,1129.28,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,1.0,88,1,0,0,0.672134668477182,0.0,0.0
S,AHORRO,80441215192,20250331,20250927,3680.91,3680.91,0.0,497,PAGO SERVICIO ELECTRONICO,1.0,180,1,0,0,0.8449831255210135,0.0,0.0
S,AHORRO,41465578450,20250316,20250627,468.67,468.67,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,103,1,0,0,0.484169755607141,0.0,0.0
S,AHORRO,24847600239,20241106,20250616,3397.11,3397.11,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,222,1,0,0,0.5833384087857247,0.0,0.0
S,AHORRO,16101240150,20250102,20250830,1582.69,1582.69,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,240,1,0,0,0.4903108480757964,0.0,0.0
S,AHORRO,98022951861,20250123,20250619,763.23,686.91,76.32,834,CARGO FISCAL TRANSACCIONAL,0.9,147,0,0,1,0.42909012770068317,32.74815854611614,43.57184145388386
S,AHORRO,84665082165,20241230,20250628,349.68,349.68,0.0,1833,CARGO FISCAL IVA B,1.0,180,1,0,0,0.7793634946110468,0.0,0.0
S,AHORRO,76742424550,20241213,20250519,3055.25,3055.25,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,157,1,0,0,0.4874945398952971,0.0,0.0
S,AHORRO,64291502533,20250610,20250802,847.68,847.68,0.0,627,TRANSFERENCIA BILLETERA A,1.0,53,1,0,0,0.540811733068099,0.0,0.0
S,AHORRO,35504930795,20250427,20251010,5089.69,0.0,5089.69,2106,COMISION TRANSFERENCIA EXTERNA B,0.0,166,0,1,0,0.32081777285940516,1632.8630103447856,3456.8269896552138
S,AHORRO,52223933829,20250605,20250817,4738.65,4738.65,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,73,1,0,0,0.5395657547557592,0.0,0.0
S,AHORRO,22925905709,20241211,20250607,385.91,385.91,0.0,497,PAGO SERVICIO ELECTRONICO,1.0,178,1,0,0,0.9290616522005009,0.0,0.0
S,AHORRO,14031925170,20250313,20250322,1755.05,1755.05,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,9,1,0,0,0.4903108480757964,0.0,0.0
S,AHORRO,75360386010,20241204,20250215,367.81,367.81,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,73,1,0,0,0.48457991939498163,0.0,0.0
S,AHORRO,52792982368,20241223,20250607,11600.93,11600.93,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,166,1,0,0,0.5033220669279003,0.0,0.0
S,AHORRO,92536242287,20250129,20250808,2088.4,2088.4,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,191,1,0,0,0.5694166544832836,0.0,0.0
S,AHORRO,27059026864,20250102,20250408,927.42,927.42,0.0,137,COMISION RETIRO CANAL A,1.0,96,1,0,0,0.6922420732822923,0.0,0.0
S,AHORRO,70870258790,20250111,20250614,3012.3,3012.3,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,154,1,0,0,0.5615569603090197,0.0,0.0
S,AHORRO,43052963068,20250303,20250922,23992.6,23992.6,0.0,176,COMISION RETIRO CORRESPONSAL B,1.0,203,1,0,0,0.7139011649051104,0.0,0.0
S,AHORRO,46849451870,20250619,20250727,3458.4,3458.4,0.0,349,ABONO CREDITO MORA,1.0,38,1,0,0,0.6024336515245174,0.0,0.0
S,AHORRO,99795429791,20241014,20250826,12707.91,12707.91,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,316,1,0,0,0.5015571878406343,0.0,0.0
S,AHORRO,26097751232,20241229,20250824,1408.57,1408.57,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,238,1,0,0,0.4929065784341832,0.0,0.0
S,AHORRO,33952091735,20250419,20250728,2614.83,2614.83,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,1.0,100,1,0,0,0.7514208228096853,0.0,0.0
S,AHORRO,68122370165,20250110,20250903,17027.72,17027.72,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,236,1,0,0,0.5511422836882699,0.0,0.0
S,AHORRO,77553835953,20250521,20250730,1612.9,1612.9,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,70,1,0,0,0.4903108480757964,0.0,0.0
S,AHORRO,69598808505,20241016,20250122,36142.98,0.0,36142.98,497,PAGO SERVICIO ELECTRONICO,0.0,98,0,1,0,0.12161997001005283,4395.70814367394,31747.27185632606
S,AHORRO,52484589681,20250604,20250724,1065.21,958.69,106.52,574,COMISION RETIRO INTERNACIONAL,0.9,50,0,0,1,0.4612586572551095,49.133272170814266,57.38672782918573
S,AHORRO,10690574584,20250629,20250830,3267.62,3267.62,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,62,1,0,0,0.5833384087857247,0.0,0.0
S,AHORRO,14930621476,20241124,20250320,8449.47,8449.47,0.0,2287,RETIRO CANAL B,1.0,116,1,0,0,0.5465704996459877,0.0,0.0
S,AHORRO,96236235704,20241227,20250219,462.52,462.52,0.0,627,TRANSFERENCIA BILLETERA A,1.0,54,1,0,0,0.5607963137614191,0.0,0.0
S,AHORRO,13819893242,20250102,20250414,3408.66,3408.66,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,1.0,102,1,0,0,0.24180705970065947,0.0,0.0
S,AHORRO,42662685693,20250528,20250930,298.94,298.94,0.0,1157,COMISION CONSULTA SALDO,1.0,125,1,0,0,0.7619064784790948,0.0,0.0
S,AHORRO,36702095625,20241130,20250709,1061.28,1061.28,0.0,87,CARGO FISCAL IVA COMISION B,1.0,221,1,0,0,0.49003065904496695,0.0,0.0
S,AHORRO,15862994457,20250107,20250221,7065.7,7065.7,0.0,627,TRANSFERENCIA BILLETERA A,1.0,45,1,0,0,0.5060990239967433,0.0,0.0
S,AHORRO,89991571866,20250305,20250615,4851.25,4851.25,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,102,1,0,0,0.5098631487183642,0.0,0.0
S,AHORRO,54070684637,20250224,20250722,25857.92,0.0,25857.92,301,PAGO TARJETA CREDITO B,0.0,148,0,1,0,0.5222301379358959,13503.785128335361,12354.134871664637
S,AHORRO,94384051142,20250403,20250718,6826.61,6826.61,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,106,1,0,0,0.5486184519709093,0.0,0.0
S,AHORRO,51619532144,20241111,20250210,1388.65,1388.65,0.0,627,TRANSFERENCIA BILLETERA A,1.0,91,1,0,0,0.48264772289148433,0.0,0.0
S,AHORRO,52472459682,20241105,20250220,218.45,218.45,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,107,1,0,0,0.4424320151243132,0.0,0.0
S,AHORRO,79896907551,20250202,20250825,1170.77,1053.69,117.08,176,COMISION RETIRO CORRESPONSAL B,0.9,204,0,0,1,0.40239531632534686,47.11244363537161,69.9675563646284
S,AHORRO,72554706891,20250703,20250824,14672.13,14672.13,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,52,1,0,0,0.5777465389704461,0.0,0.0
S,AHORRO,48976901807,20250530,20250807,28419.69,28419.69,0.0,1705,TRANSFERENCIA BOTON DIGITAL,1.0,69,1,0,0,0.5175150460050214,0.0,0.0
S,AHORRO,29599525291,20250324,20250330,5493.7,4944.33,549.37,137,COMISION RETIRO CANAL A,0.9,6,0,0,1,0.3213996762610968,176.56734014755875,372.80265985244125
S,AHORRO,65680958485,20241026,20250905,12780.25,12780.25,0.0,1705,TRANSFERENCIA BOTON DIGITAL,1.0,314,1,0,0,0.47266316511734074,0.0,0.0
S,AHORRO,53359148966,20250526,20250618,9503.68,8553.31,950.37,834,CARGO FISCAL TRANSACCIONAL,0.9,23,0,0,1,0.5038753315327112,478.86799882874277,471.50200117125723
S,AHORRO,91027085913,20241221,20250619,4575.93,4575.93,0.0,176,COMISION RETIRO CORRESPONSAL B,1.0,180,1,0,0,0.4283838075232256,0.0,0.0
S,AHORRO,68665823454,20250612,20250808,374.06,374.06,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,1.0,57,1,0,0,0.38044295336206146,0.0,0.0
S,AHORRO,56129235577,20250217,20250924,14940.44,14940.44,0.0,87,CARGO FISCAL IVA COMISION B,1.0,219,1,0,0,0.5603352504718506,0.0,0.0
S,AHORRO,95788829108,20241216,20250425,871.64,871.64,0.0,137,COMISION RETIRO CANAL A,1.0,130,1,0,0,0.6910919993873574,0.0,0.0
S,AHORRO,69970122168,20250525,20250623,432.53,432.53,0.0,795,PAGO AUTOMATICO TARJETA B,1.0,29,1,0,0,0.7674742860949233,0.0,0.0
S,AHORRO,11267614359,20250201,20250319,226.7,226.7,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,46,1,0,0,0.5195973745904424,0.0,0.0
S,AHORRO,76797841218,20250101,20250115,5157.67,5157.67,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,14,1,0,0,0.48679357970748716,0.0,0.0
S,AHORRO,67275623314,20250201,20250514,10758.58,10758.58,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,102,1,0,0,0.5033220669279003,0.0,0.0
S,AHORRO,59353749304,20250131,20250716,475.42,149.34,326.08,333,CARGO FISCAL IVA A,0.3141,166,0,0,1,0.51019431920018,166.3641636047947,159.7158363952053
S,AHORRO,53405307950,20250122,20250915,3923.61,3923.61,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,236,1,0,0,0.5743807939686888,0.0,0.0
S,AHORRO,56015051765,20250410,20250814,6227.48,6227.48,0.0,1288,COMPRA ESTABLECIMIENTO A,1.0,126,1,0,0,0.5306605927843122,0.0,0.0
S,AHORRO,93633232549,20250426,20250517,6513.5,6513.5,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,21,1,0,0,0.5182568532185263,0.0,0.0
S,AHORRO,37771171749,20250413,20250630,4096.18,4096.18,0.0,176,COMISION RETIRO CORRESPONSAL B,1.0,78,1,0,0,0.48167893563058917,0.0,0.0
S,AHORRO,62065002101,20250406,20250418,2485.9,0.0,2485.9,834,CARGO FISCAL TRANSACCIONAL,0.0,12,0,1,0,0.48528712798242046,1206.375271451499,1279.5247285485011
S,AHORRO,13691381368,20250705,20250918,2207.98,1987.18,220.8,627,TRANSFERENCIA BILLETERA A,0.9,75,0,0,1,0.47555289854675414,105.00207999912332,115.7979200008767
S,AHORRO,60268401307,20241022,20250201,502.81,502.81,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,102,1,0,0,0.5608988161203373,0.0,0.0
S,AHORRO,22623631007,20250525,20250528,2646.69,2646.69,0.0,462,DEBITO TRANSACCION RECHAZADA,1.0,3,1,0,0,0.6061780888028583,0.0,0.0
S,AHORRO,20404781756,20241022,20241231,5114.92,5114.92,0.0,1249,CARGO MORA TARJETA B,1.0,70,1,0,0,0.5121792872296222,0.0,0.0
S,AHORRO,28599223641,20250209,20250305,354.71,354.71,0.0,137,COMISION RETIRO CANAL A,1.0,24,1,0,0,0.5613832444395441,0.0,0.0
S,AHORRO,50919144149,20250618,20250908,17509.18,17509.18,0.0,627,TRANSFERENCIA BILLETERA A,1.0,82,1,0,0,0.5805803875617324,0.0,0.0
S,AHORRO,84868521385,20241229,20250115,2686.15,2686.15,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,17,1,0,0,0.5578837095527985,0.0,0.0
S,AHORRO,17100367719,20250409,20251007,8070.48,8070.48,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,181,1,0,0,0.5445546690335534,0.0,0.0
S,AHORRO,13850290240,20250712,20250904,1802.54,1802.54,0.0,2133,RETIRO CIERRE CUENTA A,1.0,54,1,0,0,0.5972525978185717,0.0,0.0
S,AHORRO,10601583388,20250704,20250924,12371.44,12371.44,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,82,1,0,0,0.5129691948846691,0.0,0.0
S,AHORRO,53199725539,20250121,20250528,3368.84,3368.84,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,127,1,0,0,0.4874945398952971,0.0,0.0
S,AHORRO,82061193504,20250108,20250717,47.06,47.06,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,190,1,0,0,0.5558373302184594,0.0,0.0
S,AHORRO,61431694943,20241211,20250224,8329.63,8329.63,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,75,1,0,0,0.5443696595458873,0.0,0.0
S,AHORRO,34027935927,20241117,20250105,847.44,847.44,0.0,497,PAGO SERVICIO ELECTRONICO,1.0,49,1,0,0,0.6805328533636879,0.0,0.0
S,AHORRO,46097019292,20250310,20250610,3355.12,3355.12,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,92,1,0,0,0.4874945398952971,0.0,0.0
S,AHORRO,33286059120,20241224,20250319,3118.47,3118.47,0.0,333,CARGO FISCAL IVA A,1.0,85,1,0,0,0.6100611970864128,0.0,0.0
S,AHORRO,59616951512,20250318,20250927,2068.96,2068.96,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,193,1,0,0,0.5694166544832836,0.0,0.0
S,AHORRO,77171825012,20250630,20250704,267.76,240.98,26.78,834,CARGO FISCAL TRANSACCIONAL,0.9,4,0,0,1,0.4345715564519852,11.637826281784164,15.142173718215837
S,AHORRO,20353739575,20250207,20250220,11561.64,11561.64,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,13,1,0,0,0.5141102770392607,0.0,0.0
S,AHORRO,58372846457,20250303,20250425,330.66,330.66,0.0,497,PAGO SERVICIO ELECTRONICO,1.0,53,1,0,0,0.9290616522005009,0.0,0.0
S,AHORRO,26922002873,20241211,20250802,51.75,51.75,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,234,1,0,0,0.6717938124237315,0.0,0.0
S,AHORRO,74130268119,20250509,20250701,1329.39,1329.39,0.0,2262,RETIRO CIERRE CUENTA B,1.0,53,1,0,0,0.6833107000171736,0.0,0.0
S,AHORRO,45167976689,20250307,20250617,5488.47,0.0,5488.47,834,CARGO FISCAL TRANSACCIONAL,0.0,102,0,1,0,0.4875073288031854,2675.669348916419,2812.8006510835808
S,AHORRO,42609136644,20250603,20250817,1190.55,1190.55,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,75,1,0,0,0.49022718231009366,0.0,0.0
S,AHORRO,50654160422,20241011,20250809,38438.71,38438.71,0.0,627,TRANSFERENCIA BILLETERA A,1.0,302,1,0,0,0.6787993842471791,0.0,0.0
S,AHORRO,47684781018,20250205,20250913,10340.89,10340.89,0.0,627,TRANSFERENCIA BILLETERA A,1.0,220,1,0,0,0.5060990239967433,0.0,0.0
S,AHORRO,46100973256,20250219,20250225,3023.38,3023.38,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,6,1,0,0,0.4874945398952971,0.0,0.0
S,AHORRO,84236203303,20250206,20250503,34611.52,0.0,34611.52,834,CARGO FISCAL TRANSACCIONAL,0.0,86,0,1,0,0.24056189277111606,8326.212762885338,26285.30723711466
S,AHORRO,48587736751,20250314,20250721,3636.54,3636.54,0.0,176,COMISION RETIRO CORRESPONSAL B,1.0,129,1,0,0,0.41659434780090016,0.0,0.0
S,AHORRO,71444836883,20250604,20250712,3222.59,3222.59,0.0,574,COMISION RETIRO INTERNACIONAL,1.0,38,1,0,0,0.6102220888638616,0.0,0.0
S,AHORRO,25904864041,20250403,20250710,1499.61,1499.61,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,98,1,0,0,0.5698949198635098,0.0,0.0
S,AHORRO,83388493654,20250704,20250823,17452.91,17452.91,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,50,1,0,0,0.5529041884501747,0.0,0.0
D,CORRIENTE,17935666449,20241226,20250422,317.52,317.52,0.0,1049,TRASLADO INTERBANCOS VIRTUAL,1.0,117,1,0,0,0.7861560051158962,0.0,0.0
S,AHORRO,92468563984,20241112,20250608,5256.07,4730.46,525.61,323,PAGO CUENTAS CANAL VIRTUAL,0.9,208,0,0,1,0.4645639832227744,244.17947522172247,281.4305247782776
S,AHORRO,23781883457,20250104,20250417,6404.24,0.0,6404.24,2107,CARGO FISCAL IVA TRASLADO,0.0,103,0,1,0,0.49188408709661635,3150.143745947634,3254.0962540523656
S,AHORRO,32265029815,20250217,20250812,1518.95,1518.95,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,176,1,0,0,0.48429333858009704,0.0,0.0
S,AHORRO,82311788915,20250217,20250829,3159.74,3159.74,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,193,1,0,0,0.4874945398952971,0.0,0.0
S,AHORRO,69427407019,20250327,20250805,2912.66,2912.66,0.0,497,PAGO SERVICIO ELECTRONICO,1.0,131,1,0,0,0.8734638445979059,0.0,0.0
S,AHORRO,67872470568,20250612,20250810,6017.25,6017.25,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,59,1,0,0,0.5225995809427132,0.0,0.0
S,AHORRO,72297896625,20250323,20250419,1904.32,1713.89,190.43,834,CARGO FISCAL TRANSACCIONAL,0.9,27,0,0,1,0.4903108480757964,93.3698947990739,97.0601052009261
S,AHORRO,94823341764,20241206,20241229,2495.02,2495.02,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,23,1,0,0,0.5251673110840593,0.0,0.0
S,AHORRO,89654049928,20241129,20250106,212.14,212.14,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,38,1,0,0,0.4424320151243132,0.0,0.0
S,AHORRO,35908093316,20250319,20250814,37685.95,37685.95,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,148,1,0,0,0.32941142075555135,0.0,0.0
S,AHORRO,35766287279,20250304,20250516,575.08,575.08,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,73,1,0,0,0.6827201995552724,0.0,0.0
S,AHORRO,19654197650,20250608,20250904,40587.7,36528.93,4058.77,834,CARGO FISCAL TRANSACCIONAL,0.9,88,0,0,1,0.31942242819473876,1296.4621688839597,2762.3078311160402
S,AHORRO,27917055214,20250504,20250808,565.12,565.12,0.0,627,TRANSFERENCIA BILLETERA A,1.0,96,1,0,0,0.5528729083933613,0.0,0.0
S,AHORRO,25888771074,20241208,20250101,14841.51,14841.51,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,24,1,0,0,0.6881764999295403,0.0,0.0
S,AHORRO,63124073066,20250611,20250904,9349.39,0.0,9349.39,1517,COBRO SERVICIO TRANSPORTE,0.0,85,0,1,0,0.4963329449454109,4640.4102721431755,4708.979727856824
S,AHORRO,32823227626,20250611,20250915,1376.1,1376.1,0.0,87,CARGO FISCAL IVA COMISION B,1.0,96,1,0,0,0.4993059914369924,0.0,0.0
S,AHORRO,33875582875,20250503,20250713,7029.4,7029.4,0.0,87,CARGO FISCAL IVA COMISION B,1.0,71,1,0,0,0.4882582311778469,0.0,0.0
S,AHORRO,31203722771,20250430,20250922,9374.59,9374.59,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,145,1,0,0,0.4963329449454109,0.0,0.0
S,AHORRO,49078791262,20250129,20250830,657.48,657.48,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,213,1,0,0,0.5505438274974427,0.0,0.0
S,AHORRO,22488057079,20241121,20241218,333.68,333.68,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,27,1,0,0,0.697025841307083,0.0,0.0
S,AHORRO,43302530741,20241126,20250915,1962.94,266.31,1696.63,834,CARGO FISCAL TRANSACCIONAL,0.1357,293,0,0,1,0.49168223237331704,834.2028259115409,862.4271740884593
S,AHORRO,91103907124,20241125,20250627,5429.86,5429.86,0.0,1705,TRANSFERENCIA BOTON DIGITAL,1.0,214,1,0,0,0.46900146121635167,0.0,0.0
S,AHORRO,52822801953,20250710,20250923,15880.16,14292.14,1588.02,834,CARGO FISCAL TRANSACCIONAL,0.9,75,0,0,1,0.5490302193458987,871.870968925674,716.149031074326
S,AHORRO,46151509644,20250418,20250704,1309.17,0.0,1309.17,1517,COBRO SERVICIO TRANSPORTE,0.0,77,0,1,0,0.5711000113533321,747.6670018634418,561.5029981365583
S,AHORRO,95975038023,20250323,20250818,8647.36,8647.36,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,148,1,0,0,0.5295169043671215,0.0,0.0
S,AHORRO,73720469899,20250611,20250704,2066.69,2066.69,0.0,788,TRANSFERENCIA CANAL FISICO,1.0,23,1,0,0,0.62339451369396,0.0,0.0
S,AHORRO,62636549648,20241015,20250426,905.01,905.01,0.0,497,PAGO SERVICIO ELECTRONICO,1.0,193,1,0,0,0.7423546124527884,0.0,0.0
S,AHORRO,71198678001,20241112,20250619,17421.36,17421.36,0.0,311,COMISION TRASLADO DISPOSITIVO,1.0,219,1,0,0,0.6778075463628452,0.0,0.0
S,AHORRO,84990396520,20250528,20250702,16978.52,16978.52,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,35,1,0,0,0.7347125362279052,0.0,0.0
S,AHORRO,80148236131,20241101,20250307,2346.54,2346.54,0.0,2477,PAGO APLICACION MOVIL,1.0,126,1,0,0,0.6233432132869242,0.0,0.0
S,AHORRO,96955623617,20241129,20250413,650.44,585.4,65.04,834,CARGO FISCAL TRANSACCIONAL,0.9,135,0,0,1,0.4341879715109998,28.23958566707543,36.80041433292458
S,AHORRO,83814013875,20241011,20250827,3796.69,1080.06,2716.63,834,CARGO FISCAL TRANSACCIONAL,0.2845,320,0,0,1,0.4882386947355124,1326.3638852793351,1390.266114720665
S,AHORRO,32110371898,20250707,20251006,4049.27,4049.27,0.0,176,COMISION RETIRO CORRESPONSAL B,1.0,91,1,0,0,0.48338151510810184,0.0,0.0
S,AHORRO,45309402602,20241209,20241213,8316.34,8316.34,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,4,1,0,0,0.5168636720120814,0.0,0.0
S,AHORRO,31284168083,20250607,20250720,973.07,973.07,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,43,1,0,0,0.5501913245388939,0.0,0.0
S,AHORRO,44244830530,20250526,20250630,1427.16,1427.16,0.0,2231,PAGO PROGRAMADO,1.0,35,1,0,0,0.6825781755687835,0.0,0.0
S,AHORRO,23836298418,20241028,20251002,3461.66,3461.66,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,339,1,0,0,0.4874945398952971,0.0,0.0
S,AHORRO,28009147872,20250409,20250806,505.02,505.02,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,119,1,0,0,0.5608988161203373,0.0,0.0
S,AHORRO,18423809478,20250317,20250418,311.86,311.86,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,32,1,0,0,0.49649889250672435,0.0,0.0
S,AHORRO,99592466739,20250528,20250921,1948.41,1948.41,0.0,1256,CARGO MORA TARJETA C,1.0,116,1,0,0,0.6040329539199731,0.0,0.0
S,AHORRO,69918985455,20250503,20250529,497.4,447.66,49.74,1705,TRANSFERENCIA BOTON DIGITAL,0.9,26,0,0,1,0.47970544438831075,23.86054880387458,25.879451196125423
S,AHORRO,98200494531,20250105,20250715,178.18,178.18,0.0,176,COMISION RETIRO CORRESPONSAL B,1.0,191,1,0,0,0.7172585156007103,0.0,0.0
S,AHORRO,36804370571,20241104,20250406,7131.99,7131.99,0.0,2133,RETIRO CIERRE CUENTA A,1.0,153,1,0,0,0.5264972190569114,0.0,0.0
S,AHORRO,83197270541,20250509,20250823,815.6,734.04,81.56,176,COMISION RETIRO CORRESPONSAL B,0.9,106,0,0,1,0.36671543231414183,29.909310659541408,51.65068934045859
S,AHORRO,30599149424,20250316,20250427,1941.08,1941.08,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,1.0,42,1,0,0,0.6807671933304903,0.0,0.0
S,AHORRO,81309080043,20250603,20251001,332.81,332.81,0.0,365,PAGO CANAL QR,1.0,120,1,0,0,0.7793634946110468,0.0,0.0
S,AHORRO,66779979577,20250201,20250210,3069.21,365.33,2703.88,2106,COMISION TRANSFERENCIA EXTERNA B,0.119,9,0,0,1,0.4338249792783558,1173.0106849711606,1530.8693150288395
