cod_apli_prod,descri_cod_apli_prod,num_cta,f_creacion,f_ultimo_pago,vlr_original,vlr_pagado,vlr_pendiente_pago,cod_trn,descri_cod_trn,porc_recuperado,dias_hasta_ultimo_pago,pago_total,sin_pago,pago_parcial
S,AHORRO,77553835953,20250521,20250730,1612.9,1612.9,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,70,1,0,0
S,AHORRO,69598808505,20241016,20250122,36142.98,0.0,36142.98,497,PAGO SERVICIO ELECTRONICO,0.0,98,0,1,0
S,AHORRO,52484589681,20250604,20250724,1065.21,958.69,106.52,574,COMISION RETIRO INTERNACIONAL,0.9,50,0,0,1
S,AHORRO,10690574584,20250629,20250830,3267.62,3267.62,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,62,1,0,0
S,AHORRO,14930621476,20241124,20250320,8449.47,8449.47,0.0,2287,RETIRO CANAL B,1.0,116,1,0,0
S,AHORRO,96236235704,20241227,20250219,462.52,462.52,0.0,627,TRANSFERENCIA BILLETERA A,1.0,54,1,0,0
S,AHORRO,13819893242,20250102,20250414,3408.66,3408.66,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,1.0,102,1,0,0
S,AHORRO,42662685693,20250528,20250930,298.94,298.94,0.0,1157,COMISION CONSULTA SALDO,1.0,125,1,0,0
S,AHORRO,36702095625,20241130,20250709,1061.28,1061.28,0.0,87,CARGO FISCAL IVA COMISION B,1.0,221,1,0,0
S,AHORRO,15862994457,20250107,20250221,7065.7,7065.7,0.0,627,TRANSFERENCIA BILLETERA A,1.0,45,1,0,0
S,AHORRO,89991571866,20250305,20250615,4851.25,4851.25,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,102,1,0,0
S,AHORRO,54070684637,20250224,20250722,25857.92,0.0,25857.92,301,PAGO TARJETA CREDITO B,0.0,148,0,1,0
S,AHORRO,94384051142,20250403,20250718,6826.61,6826.61,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,106,1,0,0
S,AHORRO,51619532144,20241111,20250210,1388.65,1388.65,0.0,627,TRANSFERENCIA BILLETERA A,1.0,91,1,0,0
S,AHORRO,52472459682,20241105,20250220,218.45,218.45,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,107,1,0,0
S,AHORRO,79896907551,20250202,20250825,1170.77,1053.69,117.08,176,COMISION RETIRO CORRESPONSAL B,0.9,204,0,0,1
S,AHORRO,72554706891,20250703,20250824,14672.13,14672.13,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,52,1,0,0
S,AHORRO,48976901807,20250530,20250807,28419.69,28419.69,0.0,1705,TRANSFERENCIA BOTON DIGITAL,1.0,69,1,0,0
S,AHORRO,29599525291,20250324,20250330,5493.7,4944.33,549.37,137,COMISION RETIRO CANAL A,0.9,6,0,0,1
S,AHORRO,65680958485,20241026,20250905,12780.25,12780.25,0.0,1705,TRANSFERENCIA BOTON DIGITAL,1.0,314,1,0,0
S,AHORRO,53359148966,20250526,20250618,9503.68,8553.31,950.37,834,CARGO FISCAL TRANSACCIONAL,0.9,23,0,0,1
S,AHORRO,91027085913,20241221,20250619,4575.93,4575.93,0.0,176,COMISION RETIRO CORRESPONSAL B,1.0,180,1,0,0
S,AHORRO,68665823454,20250612,20250808,374.06,374.06,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,1.0,57,1,0,0
S,AHORRO,56129235577,20250217,20250924,14940.44,14940.44,0.0,87,CARGO FISCAL IVA COMISION B,1.0,219,1,0,0
S,AHORRO,95788829108,20241216,20250425,871.64,871.64,0.0,137,COMISION RETIRO CANAL A,1.0,130,1,0,0
S,AHORRO,69970122168,20250525,20250623,432.53,432.53,0.0,795,PAGO AUTOMATICO TARJETA B,1.0,29,1,0,0
S,AHORRO,11267614359,20250201,20250319,226.7,226.7,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,46,1,0,0
S,AHORRO,76797841218,20250101,20250115,5157.67,5157.67,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,14,1,0,0
S,AHORRO,67275623314,20250201,20250514,10758.58,10758.58,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,102,1,0,0
S,AHORRO,59353749304,20250131,20250716,475.42,149.34,326.08,333,CARGO FISCAL IVA A,0.3141,166,0,0,1
S,AHORRO,53405307950,20250122,20250915,3923.61,3923.61,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,236,1,0,0
S,AHORRO,56015051765,20250410,20250814,6227.48,6227.48,0.0,1288,COMPRA ESTABLECIMIENTO A,1.0,126,1,0,0
S,AHORRO,93633232549,20250426,20250517,6513.5,6513.5,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,21,1,0,0
S,AHORRO,37771171749,20250413,20250630,4096.18,4096.18,0.0,176,COMISION RETIRO CORRESPONSAL B,1.0,78,1,0,0
S,AHORRO,62065002101,20250406,20250418,2485.9,0.0,2485.9,834,CARGO FISCAL TRANSACCIONAL,0.0,12,0,1,0
S,AHORRO,13691381368,20250705,20250918,2207.98,1987.18,220.8,627,TRANSFERENCIA BILLETERA A,0.9,75,0,0,1
S,AHORRO,60268401307,20241022,20250201,502.81,502.81,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,102,1,0,0
S,AHORRO,22623631007,20250525,20250528,2646.69,2646.69,0.0,462,DEBITO TRANSACCION RECHAZADA,1.0,3,1,0,0
S,AHORRO,20404781756,20241022,20241231,5114.92,5114.92,0.0,1249,CARGO MORA TARJETA B,1.0,70,1,0,0
S,AHORRO,28599223641,20250209,20250305,354.71,354.71,0.0,137,COMISION RETIRO CANAL A,1.0,24,1,0,0
S,AHORRO,50919144149,20250618,20250908,17509.18,17509.18,0.0,627,TRANSFERENCIA BILLETERA A,1.0,82,1,0,0
S,AHORRO,84868521385,20241229,20250115,2686.15,2686.15,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,17,1,0,0
S,AHORRO,17100367719,20250409,20251007,8070.48,8070.48,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,181,1,0,0
S,AHORRO,13850290240,20250712,20250904,1802.54,1802.54,0.0,2133,RETIRO CIERRE CUENTA A,1.0,54,1,0,0
S,AHORRO,10601583388,20250704,20250924,12371.44,12371.44,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,82,1,0,0
S,AHORRO,53199725539,20250121,20250528,3368.84,3368.84,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,127,1,0,0
S,AHORRO,82061193504,20250108,20250717,47.06,47.06,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,190,1,0,0
S,AHORRO,61431694943,20241211,20250224,8329.63,8329.63,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,75,1,0,0
S,AHORRO,34027935927,20241117,20250105,847.44,847.44,0.0,497,PAGO SERVICIO ELECTRONICO,1.0,49,1,0,0
S,AHORRO,46097019292,20250310,20250610,3355.12,3355.12,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,92,1,0,0
S,AHORRO,33286059120,20241224,20250319,3118.47,3118.47,0.0,333,CARGO FISCAL IVA A,1.0,85,1,0,0
S,AHORRO,59616951512,20250318,20250927,2068.96,2068.96,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,193,1,0,0
S,AHORRO,77171825012,20250630,20250704,267.76,240.98,26.78,834,CARGO FISCAL TRANSACCIONAL,0.9,4,0,0,1
S,AHORRO,20353739575,20250207,20250220,11561.64,11561.64,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,13,1,0,0
S,AHORRO,58372846457,20250303,20250425,330.66,330.66,0.0,497,PAGO SERVICIO ELECTRONICO,1.0,53,1,0,0
S,AHORRO,26922002873,20241211,20250802,51.75,51.75,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,234,1,0,0
S,AHORRO,74130268119,20250509,20250701,1329.39,1329.39,0.0,2262,RETIRO CIERRE CUENTA B,1.0,53,1,0,0
S,AHORRO,45167976689,20250307,20250617,5488.47,0.0,5488.47,834,CARGO FISCAL TRANSACCIONAL,0.0,102,0,1,0
S,AHORRO,42609136644,20250603,20250817,1190.55,1190.55,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,75,1,0,0
S,AHORRO,50654160422,20241011,20250809,38438.71,38438.71,0.0,627,TRANSFERENCIA BILLETERA A,1.0,302,1,0,0
S,AHORRO,47684781018,20250205,20250913,10340.89,10340.89,0.0,627,TRANSFERENCIA BILLETERA A,1.0,220,1,0,0
S,AHORRO,46100973256,20250219,20250225,3023.38,3023.38,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,6,1,0,0
S,AHORRO,84236203303,20250206,20250503,34611.52,0.0,34611.52,834,CARGO FISCAL TRANSACCIONAL,0.0,86,0,1,0
S,AHORRO,48587736751,20250314,20250721,3636.54,3636.54,0.0,176,COMISION RETIRO CORRESPONSAL B,1.0,129,1,0,0
S,AHORRO,71444836883,20250604,20250712,3222.59,3222.59,0.0,574,COMISION RETIRO INTERNACIONAL,1.0,38,1,0,0
S,AHORRO,25904864041,20250403,20250710,1499.61,1499.61,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,98,1,0,0
S,AHORRO,83388493654,20250704,20250823,17452.91,17452.91,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,50,1,0,0
D,CORRIENTE,17935666449,20241226,20250422,317.52,317.52,0.0,1049,TRASLADO INTERBANCOS VIRTUAL,1.0,117,1,0,0
S,AHORRO,92468563984,20241112,20250608,5256.07,4730.46,525.61,323,PAGO CUENTAS CANAL VIRTUAL,0.9,208,0,0,1
S,AHORRO,23781883457,20250104,20250417,6404.24,0.0,6404.24,2107,CARGO FISCAL IVA TRASLADO,0.0,103,0,1,0
S,AHORRO,32265029815,20250217,20250812,1518.95,1518.95,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,176,1,0,0
S,AHORRO,82311788915,20250217,20250829,3159.74,3159.74,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,193,1,0,0
S,AHORRO,69427407019,20250327,20250805,2912.66,2912.66,0.0,497,PAGO SERVICIO ELECTRONICO,1.0,131,1,0,0
S,AHORRO,67872470568,20250612,20250810,6017.25,6017.25,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,59,1,0,0
S,AHORRO,72297896625,20250323,20250419,1904.32,1713.89,190.43,834,CARGO FISCAL TRANSACCIONAL,0.9,27,0,0,1
S,AHORRO,94823341764,20241206,20241229,2495.02,2495.02,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,23,1,0,0
S,AHORRO,89654049928,20241129,20250106,212.14,212.14,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,38,1,0,0
S,AHORRO,35908093316,20250319,20250814,37685.95,37685.95,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,148,1,0,0
S,AHORRO,35766287279,20250304,20250516,575.08,575.08,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,73,1,0,0
S,AHORRO,19654197650,20250608,20250904,40587.7,36528.93,4058.77,834,CARGO FISCAL TRANSACCIONAL,0.9,88,0,0,1
S,AHORRO,27917055214,20250504,20250808,565.12,565.12,0.0,627,TRANSFERENCIA BILLETERA A,1.0,96,1,0,0
S,AHORRO,25888771074,20241208,20250101,14841.51,14841.51,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,24,1,0,0
S,AHORRO,63124073066,20250611,20250904,9349.39,0.0,9349.39,1517,COBRO SERVICIO TRANSPORTE,0.0,85,0,1,0
S,AHORRO,32823227626,20250611,20250915,1376.1,1376.1,0.0,87,CARGO FISCAL IVA COMISION B,1.0,96,1,0,0
S,AHORRO,33875582875,20250503,20250713,7029.4,7029.4,0.0,87,CARGO FISCAL IVA COMISION B,1.0,71,1,0,0
S,AHORRO,31203722771,20250430,20250922,9374.59,9374.59,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,145,1,0,0
S,AHORRO,49078791262,20250129,20250830,657.48,657.48,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,213,1,0,0
S,AHORRO,22488057079,20241121,20241218,333.68,333.68,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,27,1,0,0
S,AHORRO,43302530741,20241126,20250915,1962.94,266.31,1696.63,834,CARGO FISCAL TRANSACCIONAL,0.1357,293,0,0,1
S,AHORRO,91103907124,20241125,20250627,5429.86,5429.86,0.0,1705,TRANSFERENCIA BOTON DIGITAL,1.0,214,1,0,0
S,AHORRO,52822801953,20250710,20250923,15880.16,14292.14,1588.02,834,CARGO FISCAL TRANSACCIONAL,0.9,75,0,0,1
S,AHORRO,46151509644,20250418,20250704,1309.17,0.0,1309.17,1517,COBRO SERVICIO TRANSPORTE,0.0,77,0,1,0
S,AHORRO,95975038023,20250323,20250818,8647.36,8647.36,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,148,1,0,0
S,AHORRO,73720469899,20250611,20250704,2066.69,2066.69,0.0,788,TRANSFERENCIA CANAL FISICO,1.0,23,1,0,0
S,AHORRO,62636549648,20241015,20250426,905.01,905.01,0.0,497,PAGO SERVICIO ELECTRONICO,1.0,193,1,0,0
S,AHORRO,71198678001,20241112,20250619,17421.36,17421.36,0.0,311,COMISION TRASLADO DISPOSITIVO,1.0,219,1,0,0
S,AHORRO,84990396520,20250528,20250702,16978.52,16978.52,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,35,1,0,0
S,AHORRO,80148236131,20241101,20250307,2346.54,2346.54,0.0,2477,PAGO APLICACION MOVIL,1.0,126,1,0,0
S,AHORRO,96955623617,20241129,20250413,650.44,585.4,65.04,834,CARGO FISCAL TRANSACCIONAL,0.9,135,0,0,1
S,AHORRO,83814013875,20241011,20250827,3796.69,1080.06,2716.63,834,CARGO FISCAL TRANSACCIONAL,0.2845,320,0,0,1
S,AHORRO,32110371898,20250707,20251006,4049.27,4049.27,0.0,176,COMISION RETIRO CORRESPONSAL B,1.0,91,1,0,0
S,AHORRO,45309402602,20241209,20241213,8316.34,8316.34,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,4,1,0,0
S,AHORRO,31284168083,20250607,20250720,973.07,973.07,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,43,1,0,0
S,AHORRO,44244830530,20250526,20250630,1427.16,1427.16,0.0,2231,PAGO PROGRAMADO,1.0,35,1,0,0
S,AHORRO,23836298418,20241028,20251002,3461.66,3461.66,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,339,1,0,0
S,AHORRO,28009147872,20250409,20250806,505.02,505.02,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,119,1,0,0
S,AHORRO,18423809478,20250317,20250418,311.86,311.86,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,32,1,0,0
S,AHORRO,99592466739,20250528,20250921,1948.41,1948.41,0.0,1256,CARGO MORA TARJETA C,1.0,116,1,0,0
S,AHORRO,69918985455,20250503,20250529,497.4,447.66,49.74,1705,TRANSFERENCIA BOTON DIGITAL,0.9,26,0,0,1
S,AHORRO,98200494531,20250105,20250715,178.18,178.18,0.0,176,COMISION RETIRO CORRESPONSAL B,1.0,191,1,0,0
S,AHORRO,36804370571,20241104,20250406,7131.99,7131.99,0.0,2133,RETIRO CIERRE CUENTA A,1.0,153,1,0,0
S,AHORRO,83197270541,20250509,20250823,815.6,734.04,81.56,176,COMISION RETIRO CORRESPONSAL B,0.9,106,0,0,1
S,AHORRO,30599149424,20250316,20250427,1941.08,1941.08,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,1.0,42,1,0,0
S,AHORRO,81309080043,20250603,20251001,332.81,332.81,0.0,365,PAGO CANAL QR,1.0,120,1,0,0
S,AHORRO,66779979577,20250201,20250210,3069.21,365.33,2703.88,2106,COMISION TRANSFERENCIA EXTERNA B,0.119,9,0,0,1
S,AHORRO,27973728422,20250206,20250902,1365.16,1365.16,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,208,1,0,0
S,AHORRO,47090742542,20250105,20251007,1866.8,1866.8,0.0,1734,CARGO MORA OBLIGACION,1.0,275,1,0,0
S,AHORRO,79998857723,20250520,20250905,357.94,357.94,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,108,1,0,0
S,AHORRO,92623673094,20241016,20250714,1523.4,1523.4,0.0,1248,CARGO MORA TARJETA A,1.0,271,1,0,0
S,AHORRO,24386942399,20250425,20250518,17172.16,17172.16,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,1.0,23,1,0,0
S,AHORRO,32588979369,20250507,20250521,1541.59,1541.59,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,14,1,0,0
S,AHORRO,90930342125,20250410,20250604,237.44,237.44,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,55,1,0,0
S,AHORRO,98763791429,20250617,20250710,35521.73,35521.73,0.0,497,PAGO SERVICIO ELECTRONICO,1.0,23,1,0,0
S,AHORRO,91115494880,20241130,20250422,2743.75,2743.75,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,143,1,0,0
S,AHORRO,95255993350,20250107,20250623,81.04,81.04,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,167,1,0,0
S,AHORRO,32006683878,20241222,20250305,182.86,182.86,0.0,1248,CARGO MORA TARJETA A,1.0,73,1,0,0
S,AHORRO,27787838964,20241013,20250726,10043.68,10043.68,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,286,1,0,0
S,AHORRO,65644607483,20250617,20250919,6802.28,6802.28,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,94,1,0,0
S,AHORRO,17551073204,20250218,20250302,2066.15,2066.15,0.0,349,ABONO CREDITO MORA,1.0,12,1,0,0
S,AHORRO,11480028064,20241029,20241104,16327.39,16327.39,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,1.0,6,1,0,0
S,AHORRO,28360177145,20250208,20250815,2148.5,2148.5,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,188,1,0,0
S,AHORRO,42018016062,20250421,20250516,1308.17,1308.17,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,25,1,0,0
S,AHORRO,87077987261,20241028,20250726,531.35,531.35,0.0,86,COMISION SERVICIO BANCARIO B,1.0,271,1,0,0
S,AHORRO,81470205568,20250413,20250627,8944.26,8944.26,0.0,462,DEBITO TRANSACCION RECHAZADA,1.0,75,1,0,0
S,AHORRO,35194256769,20250405,20250820,754.77,754.77,0.0,2133,RETIRO CIERRE CUENTA A,1.0,137,1,0,0
S,AHORRO,56096733060,20250622,20250721,186.79,186.79,0.0,497,PAGO SERVICIO ELECTRONICO,1.0,29,1,0,0
S,AHORRO,23445390023,20250614,20250818,3785.81,3785.81,0.0,87,CARGO FISCAL IVA COMISION B,1.0,65,1,0,0
S,AHORRO,71874491628,20241109,20250226,26562.47,26562.47,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,109,1,0,0
S,AHORRO,66442291065,20250315,20250502,561.72,561.72,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,48,1,0,0
S,AHORRO,87295044698,20250325,20250909,2932.97,2932.97,0.0,1726,TRANSFERENCIA CANAL QR,1.0,168,1,0,0
S,AHORRO,74077440866,20250411,20250927,617.53,617.53,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,169,1,0,0
S,AHORRO,90920284878,20250529,20250806,1723.84,535.63,1188.21,2107,CARGO FISCAL IVA TRASLADO,0.3107,69,0,0,1
S,AHORRO,30047179605,20250419,20250705,969.53,872.58,96.95,1157,COMISION CONSULTA SALDO,0.9,77,0,0,1
S,AHORRO,67915638679,20250513,20250609,291.65,291.65,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,27,1,0,0
S,AHORRO,47170299298,20241208,20250810,4310.41,4310.41,0.0,87,CARGO FISCAL IVA COMISION B,1.0,245,1,0,0
S,AHORRO,15551668648,20241020,20250504,2688.38,2688.38,0.0,67,CARGO FISCAL IVA COMISION A,1.0,196,1,0,0
S,AHORRO,21118426194,20241229,20250409,21332.85,21332.85,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,101,1,0,0
S,AHORRO,68082909366,20250709,20250806,1031.58,1031.58,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,28,1,0,0
S,AHORRO,34865034135,20241211,20241220,4884.51,0.0,4884.51,1517,COBRO SERVICIO TRANSPORTE,0.0,9,0,1,0
S,AHORRO,83698642869,20250227,20250409,944.99,944.99,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,41,1,0,0
S,AHORRO,33578442457,20250705,20250928,379.79,379.79,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,85,1,0,0
S,AHORRO,49838416242,20250509,20250613,2959.46,2959.46,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,35,1,0,0
S,AHORRO,73451285546,20250529,20250714,1739.36,1739.36,0.0,497,PAGO SERVICIO ELECTRONICO,1.0,46,1,0,0
S,AHORRO,82258119687,20250311,20250522,5038.42,5038.42,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,72,1,0,0
S,AHORRO,21677486627,20250222,20250329,634.79,634.79,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,35,1,0,0
S,AHORRO,71589824086,20250410,20250720,2686.44,2686.44,0.0,627,TRANSFERENCIA BILLETERA A,1.0,101,1,0,0
S,AHORRO,89203494545,20250410,20250921,10323.54,10323.54,0.0,2477,PAGO APLICACION MOVIL,1.0,164,1,0,0
S,AHORRO,46889138080,20241212,20250216,6231.61,6231.61,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,66,1,0,0
S,AHORRO,12513671509,20250216,20250604,2391.5,2152.35,239.15,1517,COBRO SERVICIO TRANSPORTE,0.9,108,0,0,1
S,AHORRO,42973291741,20241125,20250406,483.7,483.7,0.0,1275,REVERSO CONSIGNACION EFECTIVO,1.0,132,1,0,0
S,AHORRO,89439514786,20250406,20250808,5596.12,5596.12,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,1.0,124,1,0,0
S,AHORRO,82658458460,20250130,20250414,249.78,249.78,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,74,1,0,0
S,AHORRO,50603188807,20241222,20250610,7006.15,7006.15,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,170,1,0,0
S,AHORRO,76565830834,20241012,20250304,1374.66,1374.66,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,143,1,0,0
S,AHORRO,99513978223,20250527,20250604,411.26,411.26,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,8,1,0,0
S,AHORRO,30691241733,20241207,20250430,4942.41,4942.41,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,144,1,0,0
S,AHORRO,88279239146,20241128,20250211,2155.03,2155.03,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,75,1,0,0
D,CORRIENTE,38819431294,20250415,20250918,3068.86,3068.86,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,156,1,0,0
S,AHORRO,43539053009,20250617,20250804,4355.37,0.0,4355.37,834,CARGO FISCAL TRANSACCIONAL,0.0,48,0,1,0
S,AHORRO,97347767273,20241201,20250105,1797.64,0.0,1797.64,329,DEBITO ABONO CARTERA,0.0,35,0,1,0
S,AHORRO,66091120635,20241228,20250225,2933.0,2933.0,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,59,1,0,0
S,AHORRO,12455513537,20241031,20250730,532.67,532.67,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,272,1,0,0
S,AHORRO,47673206656,20250512,20250701,150.06,150.06,0.0,627,TRANSFERENCIA BILLETERA A,1.0,50,1,0,0
S,AHORRO,77757585507,20250410,20250523,49.91,49.91,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,43,1,0,0
S,AHORRO,41079337726,20250416,20250923,1081.61,973.45,108.16,788,TRANSFERENCIA CANAL FISICO,0.9,160,0,0,1
S,AHORRO,47316423045,20241110,20250406,343.37,343.37,0.0,176,COMISION RETIRO CORRESPONSAL B,1.0,147,1,0,0
S,AHORRO,45727176797,20250110,20250323,51.56,51.56,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,72,1,0,0
S,AHORRO,62236904441,20241217,20250913,1099.24,1099.24,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,270,1,0,0
S,AHORRO,80009164774,20241020,20250628,616.05,616.05,0.0,1157,COMISION CONSULTA SALDO,1.0,251,1,0,0
S,AHORRO,67433080135,20250204,20250226,1269.22,1269.22,0.0,176,COMISION RETIRO CORRESPONSAL B,1.0,22,1,0,0
S,AHORRO,83926727105,20241120,20250614,838.36,838.36,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,206,1,0,0
S,AHORRO,44404852357,20241217,20250329,826.91,744.22,82.69,87,CARGO FISCAL IVA COMISION B,0.9,102,0,0,1
S,AHORRO,32468212593,20250628,20250918,684.62,616.16,68.46,834,CARGO FISCAL TRANSACCIONAL,0.9,82,0,0,1
S,AHORRO,98411436027,20250221,20250530,1034.48,352.3,682.18,2107,CARGO FISCAL IVA TRASLADO,0.3406,98,0,0,1
S,AHORRO,59111420033,20241022,20250328,148.56,148.56,0.0,497,PAGO SERVICIO ELECTRONICO,1.0,157,1,0,0
S,AHORRO,95489348083,20241022,20250306,1373.92,1373.92,0.0,497,PAGO SERVICIO ELECTRONICO,1.0,135,1,0,0
S,AHORRO,74391206759,20250211,20250517,493.94,493.94,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,95,1,0,0
S,AHORRO,42776372881,20250427,20250504,283.36,0.0,283.36,834,CARGO FISCAL TRANSACCIONAL,0.0,7,0,1,0
S,AHORRO,43988762488,20241116,20250318,638.5,638.5,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,122,1,0,0
S,AHORRO,20265989437,20241220,20250713,6193.69,6193.69,0.0,137,COMISION RETIRO CANAL A,1.0,205,1,0,0
S,AHORRO,15761555100,20241112,20250512,1312.83,1312.83,0.0,798,PAGO SEGURO FINANCIERO,1.0,181,1,0,0
S,AHORRO,79501804748,20250323,20250811,2097.77,2097.77,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,141,1,0,0
S,AHORRO,92724002926,20250522,20250525,2831.82,2831.82,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,3,1,0,0
S,AHORRO,24758866707,20250602,20250920,10919.7,10919.7,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,110,1,0,0
S,AHORRO,30827847090,20250707,20250909,3277.73,3277.73,0.0,1683,COMISION RECAUDO CORRESPONSAL,1.0,64,1,0,0
S,AHORRO,26774060610,20250523,20251004,23518.05,23518.05,0.0,137,COMISION RETIRO CANAL A,1.0,134,1,0,0
S,AHORRO,34018974656,20250704,20250721,1908.04,1908.04,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,17,1,0,0
S,AHORRO,92344073017,20250711,20250801,43328.05,31421.53,11906.52,1517,COBRO SERVICIO TRANSPORTE,0.7252,21,0,0,1
S,AHORRO,62045980373,20250212,20250526,4304.35,0.0,4304.35,627,TRANSFERENCIA BILLETERA A,0.0,103,0,1,0
S,AHORRO,41910900476,20241021,20250723,5020.94,5020.94,0.0,87,CARGO FISCAL IVA COMISION B,1.0,275,1,0,0
S,AHORRO,33793047612,20250406,20251009,2445.62,0.0,2445.62,75,OPERACION CAMBIO DIVISAS,0.0,186,0,1,0
S,AHORRO,68968284876,20250318,20250326,4991.47,4991.47,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,8,1,0,0
S,AHORRO,79415527376,20250630,20250916,6266.78,6266.78,0.0,87,CARGO FISCAL IVA COMISION B,1.0,78,1,0,0
S,AHORRO,79059678819,20250605,20250806,3008.28,3008.28,0.0,497,PAGO SERVICIO ELECTRONICO,1.0,62,1,0,0
